,name,year,wine ID,rating,price,winery,ratings_count,region,number_of_flavors,number_of_grapes,grapes,black_fruit,citrus_fruit,dried_fruit,earth,floral,microbio,non_oak,oak,red_fruit,spices,tree_fruit,tropical_fruit,vegetal
908,Eight Years In The Desert 2018,2018,6044826,4.4,82.1611700460498,Orin Swift,9769,California,13,1,['Zinfandel'],0.16460231344047496,0.0014331047190091104,0.02344149861807759,0.07789947794042379,0.008598628314054663,0.01443341181287747,0.10001023646227863,0.15180673559217933,0.08793121097348756,0.09622274541918313,0.0016378339645818406,0.00040945849114546015,0.004811137270959156
909,Red Blend 2014,2014,4218931,4.1,51.92585946910348,Conundrum,7865,California,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Merlot', 'Zinfandel']",0.22263191354100445,0.005975842339478703,0.032167832167832165,0.1094723458359822,0.01080737444373808,0.034583598219961854,0.21169739351557534,0.3319771137952956,0.19949141767323586,0.18868404322949778,0.006484424666242848,0.0026700572155117608,0.007374443738080102
910,Palazzo della Torre 2016,2016,8184,4.1,65.69607156882142,Allegrini,7121,Verona,13,3,"['Nebbiolo', 'Barbera', 'Dolcetto']",0.22581098160370736,0.00870664232551608,0.10658615363010814,0.23325375649487431,0.01586855778682769,0.03903946074989468,0.1687965173430698,0.3005195899452324,0.21401488554978235,0.12638674343491083,0.007723634321022329,0.001966016008987502,0.022468754388428592
911,Montes Alpha Cabernet Sauvignon 2018,2018,71294,3.9,54.22637223039288,Montes,4631,Colchagua Valley,13,1,['Cabernet Sauvignon'],0.27035197581515874,0.006478082487583675,0.015331461887281364,0.19391060246167136,0.00885337939969769,0.034549773267112935,0.22997192830922047,0.3359965450226733,0.1310732023321097,0.18462535089613474,0.004966529907147485,0.0021593608291945584,0.0259123299503347
912,Bin 28 Shiraz 2015,2015,1244,4.1,62.44248923499786,Penfolds,3675,Barossa Valley,13,1,['Shiraz/Syrah'],0.5273469387755102,0.006258503401360544,0.04625850340136054,0.28870748299319726,0.029931972789115645,0.06068027210884354,0.3654421768707483,0.6149659863945578,0.20299319727891157,0.42122448979591837,0.006802721088435374,0.0019047619047619048,0.02122448979591837
913,Castello della Sala Cervaro della Sala 2016,2016,1688,4.4,95.30695725341778,Antinori,3510,Umbria,13,1,['Trebbiano'],0.002564102564102564,0.18062678062678061,0.005698005698005698,0.20484330484330485,0.02564102564102564,0.2715099715099715,0.20797720797720798,0.39658119658119656,0.0019943019943019944,0.1492877492877493,0.20427350427350427,0.07977207977207977,0.05213675213675214
914,Brunello di Montalcino 2015,2015,22175,4.3,126.1995571907325,Tenuta Il Poggione,3486,Brunello di Montalcino,13,1,['Sangiovese'],0.26706827309236947,0.023809523809523808,0.055651176133103844,0.5266781411359724,0.04819277108433735,0.08605851979345955,0.37005163511187605,0.5797475616752725,0.4730349971313827,0.23293172690763053,0.005450372920252439,0.0011474469305794606,0.04561101549053356
915,Maestro 2014,2014,4303506,4.1,118.31208486631172,Robert Mondavi Winery,3477,Napa Valley,13,5,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot']",0.11935576646534368,0.0011504170261719873,0.006614897900488927,0.09318377911993098,0.008340523439746908,0.013229795800977854,0.08628127696289906,0.13805004314063848,0.06183491515674432,0.0635605406960023,0.0020132297958009777,0.0002876042565429968,0.006614897900488927
916,Ca'Marcanda Promis Toscana 2011,2011,1736416,4.0,90.3772870506548,Gaja,3218,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.3290863890615289,0.005593536357986327,0.019888129272840272,0.31385954008701056,0.031696706028589185,0.04754505904288378,0.23399627097576134,0.39993784959602235,0.2588564325668117,0.19825978868862648,0.002486016159105034,0.0009322560596643878,0.024238657551274082
917,Brut Champagne N.V.,N.V.,1208550,4.0,54.51806818336695,Besserat de Bellefon,2948,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0023744911804613297,0.028493894165535955,0.00033921302578018993,0.014586160108548168,0.0016960651289009499,0.024762550881953865,0.027815468113975575,0.019335142469470826,0.0027137042062415195,0.0030529172320217096,0.033921302578018994,0.0037313432835820895,0.006105834464043419
918,Castello della Sala Cervaro della Sala 2015,2015,1688,4.4,95.30695725341778,Antinori,2820,Umbria,13,1,['Trebbiano'],0.0031914893617021275,0.22482269503546098,0.0070921985815602835,0.2549645390070922,0.031914893617021274,0.33794326241134753,0.25886524822695034,0.49361702127659574,0.0024822695035460994,0.18581560283687942,0.2542553191489362,0.09929078014184398,0.06489361702127659
919,Abstract 2018,2018,1135265,4.2,65.72893603683984,Orin Swift,2761,California,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Merlot', 'Zinfandel']",0.6302064469395147,0.011227816008692503,0.0746106483158276,0.3734154291923216,0.039116262223831945,0.07787033683448026,0.46722202100688154,0.7602318000724375,0.43571169865990583,0.4302788844621514,0.010503440782325244,0.00398406374501992,0.034407823252444764
920,Palermo Cabernet Sauvignon 2018,2018,1208567,4.3,92.0205104515758,Orin Swift,2653,Napa Valley,13,1,['Cabernet Sauvignon'],0.5167734640030155,0.004523181304183943,0.05767056162834527,0.30606860158311344,0.015077271013946476,0.06558612891066717,0.3927629099133057,0.6490765171503958,0.31926121372031663,0.33810780248774974,0.007161703731624576,0.003015454202789295,0.021108179419525065
921,Montes Alpha M Red 2010,2010,1664699,4.2,138.0307656773637,Montes,2580,Colchagua Valley,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.1697674418604651,0.004651162790697674,0.015891472868217054,0.13914728682170543,0.01317829457364341,0.028294573643410852,0.14689922480620154,0.2124031007751938,0.06976744186046512,0.12906976744186047,0.0027131782945736434,0.009302325581395349,0.010852713178294573
922,Pauillac (Grand Cru Classé) 2007,2007,14362,4.2,122.91311038889052,Château Pontet-Canet,2577,Pauillac,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.9654637175009702,0.014745828482731859,0.06325184322856034,0.8928987194412107,0.09934031819945673,0.13193636010865348,0.6647264260768335,1.0178502134264649,0.3449747768723322,0.39619712844392707,0.006596818005432673,0.007372914241365929,0.06286379511059371
923,Bin 389 Cabernet - Shiraz 2017,2017,24056,4.3,115.02563806446972,Penfolds,2358,South Australia,13,2,"['Shiraz/Syrah', 'Cabernet Sauvignon']",0.7684478371501272,0.013994910941475827,0.06785411365564037,0.4626802374893978,0.03859202714164546,0.07633587786259542,0.5114503816793893,0.9296013570822731,0.2879558948261238,0.5640373197625106,0.005937234944868533,0.002544529262086514,0.03265479219677693
924,Les Terrasses Laderas de Pizarra 2017,2017,67074,4.2,65.07164667647145,Álvaro Palacios,2320,Priorat,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Grenache', 'Carignan']",0.21379310344827587,0.009482758620689655,0.027586206896551724,0.1814655172413793,0.03189655172413793,0.025,0.16982758620689656,0.2629310344827586,0.1935344827586207,0.16939655172413792,0.002586206896551724,0.0008620689655172414,0.01163793103448276
925,Cabernet Sauvignon 2014,2014,10004,4.3,97.60747001470718,Groth,2275,Oakville,13,1,['Cabernet Sauvignon'],0.3068131868131868,0.006153846153846154,0.03032967032967033,0.2540659340659341,0.00967032967032967,0.03604395604395604,0.22681318681318682,0.38461538461538464,0.16703296703296702,0.1753846153846154,0.008351648351648353,0.0017582417582417582,0.011868131868131869
926,Brut Vintage Champagne 2013,2013,11781,4.4,92.0205104515758,Pol Roger,2236,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.00849731663685152,0.43246869409660105,0.01967799642218247,0.29964221824686943,0.03264758497316637,0.46377459749552774,0.5398032200357782,0.44499105545617174,0.050536672629695883,0.05635062611806798,0.5152057245080501,0.03488372093023256,0.09749552772808587
927,White Blend 2014,2014,15652,3.8,51.92585946910348,Conundrum,2199,California,13,2,"['Chardonnay', 'Sémillon']",0.0068212824010914054,0.28512960436562074,0.010914051841746248,0.15143246930422918,0.08367439745338791,0.2100954979536153,0.09004092769440655,0.2764893133242383,0.015006821282401092,0.0904956798544793,0.44565711687130516,0.14643019554342884,0.06275579809004093
928,Cabernet Sauvignon 2016,2016,66284,4.6,122.74791669509804,Caymus,14352,Napa Valley,13,1,['Cabernet Sauvignon'],0.2637959866220736,0.003971571906354515,0.03295707915273133,0.16192865105908585,0.0112876254180602,0.0431298773690078,0.23857302118171683,0.37200390189520627,0.15217391304347827,0.21077201783723523,0.005016722408026756,0.001463210702341137,0.009057971014492754
929,Cabernet Sauvignon 2016,2016,1128382,4.0,58.64622686543573,Decoy,9198,California,13,1,['Cabernet Sauvignon'],0.19569471624266144,0.003370297890845836,0.012393998695368558,0.10034790171776473,0.007392911502500543,0.02359208523592085,0.1274190041313329,0.23374646662317894,0.14731463361600347,0.1126331811263318,0.0030441400304414,0.0008697542944118286,0.010110893672537508
930,Gold ,,1179426,3.7,67.62046344158846,Bottega,7229,Veneto,13,1,['Glera (Prosecco)'],0.0006916585973163646,0.030432978281920046,0.00041499515838981876,0.0117581961543782,0.0042882833033614605,0.008161571448333103,0.005533268778530917,0.004979941900677826,0.001798312353022548,0.0020749757919490937,0.048831096970535344,0.0030432978281920045,0.004841610181214553
931,Clark & Telephone Vineyard Pinot Noir 2016,2016,15238,4.4,95.47060187396517,Belle Glos,5763,Santa Maria Valley,13,1,['Pinot Noir'],0.21221585979524554,0.006420267221933021,0.03748047891723061,0.14836022904737117,0.015096304008328995,0.04407426687489155,0.23529411764705882,0.3463473885129273,0.31216380357452717,0.2057955925733125,0.0058997050147492625,0.002082248828735034,0.009543640465035572
932,Le Difese 2016,2016,5076,3.8,79.1042129812854,Tenuta San Guido,5748,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.10612386917188588,0.004697286012526096,0.010786360473208072,0.12195546276965902,0.012526096033402923,0.01722338204592902,0.09707724425887265,0.1616214335421016,0.1767571329157968,0.08785664578983994,0.0036534446764091857,0.00017397355601948505,0.013569937369519834
933,Red Blend 2017,2017,4218931,4.1,50.46303241909586,Conundrum,4912,California,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Merlot', 'Zinfandel']",0.3564739413680782,0.009568403908794789,0.05150651465798046,0.17528501628664495,0.01730456026058632,0.05537459283387622,0.3389657980456026,0.5315553745928339,0.31942182410423453,0.30211726384364823,0.010382736156351791,0.004275244299674267,0.011807817589576547
934,Napa Valley Cabernet Sauvignon 2016,2016,3475,4.4,113.20085650770152,Duckhorn,4095,Napa Valley,13,1,['Cabernet Sauvignon'],0.3184371184371184,0.00805860805860806,0.025152625152625153,0.19511599511599512,0.013186813186813187,0.034432234432234435,0.24297924297924298,0.42686202686202684,0.2021978021978022,0.20781440781440783,0.007081807081807082,0.002197802197802198,0.016605616605616606
935,Lucente 2016,2016,83596,4.0,54.28185649405447,Tenuta Luce,3808,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.2544642857142857,0.003939075630252101,0.025210084033613446,0.18592436974789917,0.02022058823529412,0.03597689075630252,0.19957983193277312,0.3232668067226891,0.2263655462184874,0.17436974789915966,0.003676470588235294,0.0007878151260504202,0.016281512605042018
936,Napa Valley Merlot 2016,2016,3474,4.3,95.47060187396517,Duckhorn,3748,Napa Valley,13,1,['Merlot'],0.4263607257203842,0.005336179295624333,0.03895410885805763,0.2289220917822839,0.025880469583778015,0.05016008537886873,0.28441835645677693,0.4570437566702241,0.3281750266808965,0.24733191035218782,0.01040554962646745,0.0013340448239060833,0.021878335112059766
937,Sauvignon Blanc 2021,2021,18978,4.2,111.80971345182375,Cloudy Bay,3321,Marlborough,13,1,['Sauvignon Blanc'],0.03282143932550437,1.311352002408913,0.004817825956037338,0.3902439024390244,0.10508882866606443,0.11261668172237278,0.05299608551641072,0.1011743450767841,0.017163504968383016,0.11231556760012044,0.5772357723577236,0.7738632941884974,0.6829268292682927
938,California Red Wine 2016,2016,1128171,4.0,58.64622686543573,Decoy,2989,California,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Merlot', 'Zinfandel']",0.17765138842422215,0.004014720642355303,0.01405152224824356,0.08865841418534627,0.009033121445299431,0.019739043158246906,0.11743057878889261,0.21445299431247908,0.1759785881565741,0.11274673803947809,0.006356641017062563,0.0010036801605888257,0.012044161927065908
939,Cabernet Sauvignon 2012,2012,83225,4.1,95.19782872575382,Heitz Cellar,2741,Napa Valley,13,1,['Cabernet Sauvignon'],0.3279824881430135,0.008755928493250638,0.020430499817584824,0.29405326523166725,0.025173294418095585,0.04268515140459686,0.2495439620576432,0.4239328712148851,0.23057278365560013,0.23239693542502737,0.009485589201021525,0.0018241517694272164,0.025173294418095585
940,Anderson Valley Pinot Noir 2016,2016,10400,4.3,87.28740742762527,Goldeneye,2721,Anderson Valley,13,1,['Pinot Noir'],0.12936420433664095,0.005512679162072767,0.020948180815876516,0.19110621095185593,0.020213156927600145,0.03895626607864756,0.17824329290701948,0.28041161337743475,0.3101800808526277,0.1492098493201029,0.008820286659316428,0.000735023888276369,0.019845644983461964
941,Macán Clásico 2014,2014,1921801,4.3,100.10774539355774,Benjamin de Rothschild - Vega Sicilia,2381,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.14279714405711885,0.005459890802183957,0.015539689206215875,0.1469970600587988,0.011759764804703907,0.027299454010919783,0.17261654766904663,0.24695506089878203,0.09575808483830324,0.1348173036539269,0.0020999580008399833,0.00125997480050399,0.007979840403191937
942,Macán Clásico 2015,2015,1921801,4.3,100.10774539355774,Benjamin de Rothschild - Vega Sicilia,2344,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.14505119453924914,0.005546075085324232,0.015784982935153583,0.1493174061433447,0.011945392491467578,0.02773037542662116,0.17534129692832764,0.2508532423208191,0.09726962457337884,0.1369453924914676,0.0021331058020477816,0.001279863481228669,0.008105802047781569
943,Director's Cut Cabernet Sauvignon 2016,2016,6277,4.0,58.64622686543573,Francis Ford Coppola Winery,2224,Sonoma County,13,1,['Cabernet Sauvignon'],0.22347122302158273,0.0022482014388489208,0.01843525179856115,0.13758992805755396,0.0035971223021582736,0.025179856115107913,0.18345323741007194,0.28552158273381295,0.164568345323741,0.1528776978417266,0.0013489208633093526,0.0008992805755395684,0.008093525179856115
944,Grand Vintage Brut Champagne 2008,2008,19923,4.2,117.29245373087146,Moët & Chandon,2211,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.011759384893713252,0.2329262777023971,0.010402532790592492,0.19448213478064225,0.01854364540931705,0.28674807779285394,0.3337856173677069,0.28991406603346903,0.032564450474898234,0.05110809588421529,0.29172320217096337,0.0438715513342379,0.0814111261872456
945,Malbec Argentino 2017,2017,1869,4.7,66.10670294310448,Catena Zapata,9896,Mendoza,13,1,['Malbec'],0.07093775262732417,0.0012126111560226355,0.006366208569118836,0.049717057396928055,0.009195634599838319,0.007679870654810024,0.046685529506871465,0.07639450282942603,0.03627728375101051,0.03829830234438157,0.0013136620856911885,0.00010105092966855295,0.003637833468067906
946,Brunello di Montalcino 2012,2012,22917,4.2,56.42659918974587,Banfi,8078,Brunello di Montalcino,13,1,['Sangiovese'],0.12292646694726417,0.008170339192869523,0.028101015102748206,0.22579846496657588,0.018816538747214655,0.03627135429561773,0.17491953453825204,0.26999257241891556,0.20203020549641001,0.1278781876702154,0.0034662045060658577,0.0011141371626640258,0.01745481554840307
947,Paso Robles Cabernet Sauvignon 2018,2018,5866389,4.5,104.24811050299682,Austin Hope,9552,Paso Robles,13,1,['Cabernet Sauvignon'],0.2521984924623116,0.0026172529313232833,0.03213986599664992,0.15996649916247907,0.00952680067001675,0.02523031825795645,0.23879815745393634,0.3398241206030151,0.16038525963149078,0.2041457286432161,0.002512562814070352,0.000628140703517588,0.007956448911222781
948,Ripassa Valpolicella Ripasso Superiore 2012,2012,1380075,4.1,57.91561694610935,Zenato,8148,Valpolicella Ripasso,13,3,"['Corvina', 'Rondinella', 'Corvinone']",0.22005400098183603,0.006136475208640157,0.09081983308787432,0.15132547864506626,0.011291114383897889,0.03816887579774178,0.15819833087874324,0.28240058910162,0.21269023073146784,0.1326705940108002,0.004172803141875307,0.0002454590083456063,0.014972999509081984
949,Coto de Imaz Rioja Gran Reserva 2012,2012,8623,4.2,60.2206585005645,El Coto,6442,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.09717479043775225,0.0017075442409189693,0.013505122632722757,0.11595777708786091,0.006830176963675877,0.01893821794473766,0.12589257994411673,0.18193107730518474,0.07839180378764359,0.09857187208941323,0.0012418503570319776,0.0006209251785159888,0.0034150884818379386
950,Ripassa Valpolicella Ripasso Superiore 2014,2014,1380075,4.1,52.12405525149841,Zenato,5726,Valpolicella Ripasso,13,3,"['Corvina', 'Rondinella', 'Corvinone']",0.3131330771917569,0.008732099196646874,0.12923506811037375,0.2153335661893119,0.01606706252183025,0.054313657003143556,0.22511351728955642,0.40185120502968913,0.30265455815578063,0.18878798463150542,0.005937827453719874,0.00034928396786587494,0.021306322039818373
951,Brunello di Montalcino 2010,2010,1098912,4.3,110.03967219760776,Tenuta CastelGiocondo,5619,Brunello di Montalcino,13,1,['Sangiovese'],0.1792133831642641,0.010500088983804947,0.03594945719878982,0.2966720056949635,0.03239010500088984,0.05499199145755473,0.21801032212137392,0.34614700124577324,0.2601886456664887,0.15109450080085424,0.003559352197899982,0.0008898380494749955,0.022423918846769888
